"img","target"
"D:\source\proval-docs\static\img\Update-Microsoft-365-Apps","cad2f0a6-69fb-41df-9fdf-8014b31f7b47"
"D:\source\proval-docs\static\img\Update-Orchestrator","dc9cd56d-9a0c-4e40-8205-2da48893d825"
"D:\source\proval-docs\static\img\Update-Orchestrator-Bouncer","a88678ef-dc82-4837-802c-e77573277504"
"D:\source\proval-docs\static\img\Update-PowerShell","a95013e7-7091-4d99-a772-4223230789d9"
"D:\source\proval-docs\static\img\Update-PowerShellGet-Module","f17a9912-b0d6-4b48-812d-380a4dc9de90"
"D:\source\proval-docs\static\img\Update-Table-Data---UnifiController","7a09c023-231a-4574-a367-ef8009537e23"
"D:\source\proval-docs\static\img\Update-Visual-Studio","04ffcb6e-be50-4582-9b9b-050c39518811"
"D:\source\proval-docs\static\img\UpdateDeploy-Target-Application-to-Latest-Version-Winget","2487a1f4-6f85-42f3-91d0-4aab8c875021"
"D:\source\proval-docs\static\img\Updating-the-WinRE-Partition","c0aa9260-1daa-4614-9daf-1c898315b3c8"
"D:\source\proval-docs\static\img\Upgrade-Enabled-Windows-11-Compatible-Machines","9c422249-e949-4bcd-83ea-2c91b8365a96"
"D:\source\proval-docs\static\img\User-Management---Account-Lockout-Audit","c7996686-560d-47e2-acbf-99ae88c3102e"
"D:\source\proval-docs\static\img\User-Management---Approved-New-User---Activate-DV,Param","d3db4260-b3e9-4ec6-b422-07434a2a239d"
"D:\source\proval-docs\static\img\User-Management---Profile-Audit","6eace5fa-3c7d-45ae-a52c-66aa854ddde7"
"D:\source\proval-docs\static\img\User-Management---Purge-Local-Account-and-Profile","45074a99-85a8-4e7f-bda4-775697504bad"
"D:\source\proval-docs\static\img\User-Profile---Get-Information","91d80bf6-68c8-4025-b285-d07390b860c8"
"D:\source\proval-docs\static\img\User-Prompt---Reboot","1789b867-61db-436d-ac0b-07d5aac3f4b8"
"D:\source\proval-docs\static\img\User-Prompt-for-Reboot","32d2254e-c2a4-4f2d-a029-b74f6d3c8b1a"
"D:\source\proval-docs\static\img\User-Session-Audit","fffa01c1-5e44-4239-a69d-623e4a77e789"
"D:\source\proval-docs\static\img\Users---Logoff","35c948fc-300e-437b-8338-69175b6a4afa"
"D:\source\proval-docs\static\img\Validate-Primary-Domain-Controller","7bc6ac21-322d-4630-836f-f00e93b94168"
"D:\source\proval-docs\static\img\Veeam-Service-Monitor","dce82a22-77ba-4133-90d9-78a0a1b88412"
"D:\source\proval-docs\static\img\Verify-ShadowProtect-Volume-Backup","c692dfe2-e9ec-4f3d-a7ed-8f4f5da30493"
"D:\source\proval-docs\static\img\View---Create-(plugin_proval_auto_approval_status)","2f451b19-e8af-4a24-9032-17d65ba2b40d"
"D:\source\proval-docs\static\img\Visual-Studio-Auto-Update","611414aa-ae0b-46f3-92e4-4a99a42e6719"
"D:\source\proval-docs\static\img\VM-Host---Maint-Mode-Dependent-Machines","a05e9615-3a00-4b03-96d8-775acd8c2ac1"
"D:\source\proval-docs\static\img\VMware-Host-Not-Detected-in-Virtualization-Manager-Plugin","132a68a2-5d49-49b5-994f-4baf4606f816"
"D:\source\proval-docs\static\img\Volume-Free-Space---Monitor-Creation---Automate-Server-Only","8b42e4f9-eb46-4058-b4f9-e0f1ea8840cd"
"D:\source\proval-docs\static\img\Volume-Space-Monitoring","76eafb93-4c7f-4794-914e-0eb6a4641783"
"D:\source\proval-docs\static\img\VSA_API_ARGS","2e21d3a9-d6c7-4279-895b-ad029fab84b7"
"D:\source\proval-docs\static\img\VSS-Resize","0600e89c-06a5-42da-9ed8-41e43d9cfd7d"
"D:\source\proval-docs\static\img\Vssadmin-List-Storage-Audit","0de90f98-d7ae-4a79-a851-30829a596846"
"D:\source\proval-docs\static\img\Weak-Passwords---AD-Test","cf22292d-e874-47ee-9bd1-5ec79c5f3724"
"D:\source\proval-docs\static\img\Weak-Passwords-Detected","827c282a-8701-42f9-87d3-8dbb7372134d"
"D:\source\proval-docs\static\img\WebP-Vulnerability-Report","8de16f7d-eb07-4056-a599-1082f70e1ad1"
"D:\source\proval-docs\static\img\Webroot","70bf86a4-3ddf-46b1-947d-e2dc580209a5"
"D:\source\proval-docs\static\img\Webroot---Force-Uninstall-Reboot","175431c0-b3d2-436a-bf40-e72710a17c36"
"D:\source\proval-docs\static\img\Webroot---Uninstall","728ba6ee-7886-4a56-98c6-40ca55dceeba"
"D:\source\proval-docs\static\img\Webroot-GroupCode-and-GroupName-Fetching","4f44f833-a625-46b6-bae7-c74512ff22da"
"D:\source\proval-docs\static\img\Webroot-Keycode-Verification","70bf86a4-3ddf-46b1-947d-e2dc580209a5"
"D:\source\proval-docs\static\img\Webroot-Keycode-Verification-EDF","70bf86a4-3ddf-46b1-947d-e2dc580209a5"
"D:\source\proval-docs\static\img\Webroot-Site-KeyCode","bde90a61-771c-46ef-98f5-3278febb3278"
"D:\source\proval-docs\static\img\Webroot-Solution---Copy-Plugin-Data-to-EDFs","7ea5c70f-f33b-4cf5-88ca-80e66fa68535"
"D:\source\proval-docs\static\img\WiFi-Profile---Apply","52b6b460-b6bd-48cf-aab1-8484149578f0"
"D:\source\proval-docs\static\img\WiFi-Profile---Get","95ecf8ed-f2ac-46fa-ad7a-05894d0743be"
"D:\source\proval-docs\static\img\Win10-Out-of-Compliance","4203838c-6e42-42a4-9a35-d6e1e9ea41b7"
"D:\source\proval-docs\static\img\Windows---`Administrator`-account-process","5c6739bc-45a2-4011-99e1-f90581fa15ac"
"D:\source\proval-docs\static\img\Windows---Admin-Account---CreateUpdate","a3038ecc-f851-4327-b1ca-a4ca485f6f9c"
"D:\source\proval-docs\static\img\Windows---Admin-Account-Password-Rotation-Notification","1adeca30-5b12-4218-98c2-ff2806eae27e"
"D:\source\proval-docs\static\img\Windows---Certificates-(My)---Local-Machine---Audit","7d13a122-8d62-4c50-b19f-922e6bb37a13"
"D:\source\proval-docs\static\img\Windows---Check-Windows-11-Compatibility","318a9cfd-251b-4b47-8d18-aabc3af6b41c"
"D:\source\proval-docs\static\img\Windows---Local-Administrator-Process","1346f6e0-a1cc-42fd-85f2-a43785eee53e"
"D:\source\proval-docs\static\img\Windows---Run-Service-as-Specified-User","566fcde7-b6ad-48d5-9909-dbb9cd4da1be"
"D:\source\proval-docs\static\img\Windows---Set-Wallpaper","bd6b7507-eccf-4fce-a4e4-62b9b7c97a08"
"D:\source\proval-docs\static\img\Windows---Shadow-Copy---Statistics","f6f9a30f-1310-4f65-8daa-3609e9f8510f"
"D:\source\proval-docs\static\img\Windows---TLS---EnableDisable","30fcf92d-cb2b-4fc6-bc7a-c43d393ce33d"
"D:\source\proval-docs\static\img\Windows---Uninstall-Win-10-Update-Assistant","c1f915c9-34cb-4ea1-88fb-5a32ecc66eca"
"D:\source\proval-docs\static\img\Windows---Wallpaper---Set","886b7749-ea21-4a48-b4c9-06589fb09a7a"
"D:\source\proval-docs\static\img\Windows---Windows-10-Update-Notification---Disable","cf05b28e-65d3-4d7b-b0e7-be1fe2427e26"
"D:\source\proval-docs\static\img\Windows---Windows-Feature-Build-Metrics-UPDATED","d78ab24a-3a09-4712-95f5-bb18f4c05f67"
"D:\source\proval-docs\static\img\Windows-10---Build-Out-of-DateBuild-Up-to-Date","1b2c0555-1eea-4816-bbfc-bca1e29c9d5c"
"D:\source\proval-docs\static\img\Windows-10---Feature-Update---Latest---Stats","37fe5efc-3b1d-45d8-906d-0388baf6caac"
"D:\source\proval-docs\static\img\Windows-10---Update","3f819775-4c68-4511-ad44-d97a37ca3869"
"D:\source\proval-docs\static\img\Windows-10-Feature-Update-Process","c182b594-6dab-4c45-8aca-67807dbd23ab"
"D:\source\proval-docs\static\img\Windows-10-Feature-Update-Process-(20H2-Version)","c182b594-6dab-4c45-8aca-67807dbd23ab"
"D:\source\proval-docs\static\img\Windows-10-Machines","8d5c2d6a-5bb8-4720-bd11-4fa7396fbf7a"
"D:\source\proval-docs\static\img\Windows-10-Upgrade-Assistant","b4c2b307-41af-4ebf-8132-9f883351b09b"
"D:\source\proval-docs\static\img\Windows-10-Version-Metrics-+-Filters-+-Client-Filters","13b8b937-0d9f-44b7-a7e5-5abf38ab9cda"
"D:\source\proval-docs\static\img\Windows-1011-Build-Upgrades-EOL-Based","f9d7bc4e-9cee-4bd6-a471-7910c3068e3d"
"D:\source\proval-docs\static\img\Windows-1011-Build-Upgrades-EOL-Based--Ticketing","f9d7bc4e-9cee-4bd6-a471-7910c3068e3d"
"D:\source\proval-docs\static\img\Windows-11-Compatibility-Audit","f0bb3ffc-60cb-484c-b7fa-27a386ac664c"
"D:\source\proval-docs\static\img\Windows-11-Compatibility-Check","170fedb5-2280-406a-9187-7c353a3cde31"
"D:\source\proval-docs\static\img\Windows-11-Compatibility-Validation","007d88ec-68b1-45fa-8d95-9c279218ac3c"
"D:\source\proval-docs\static\img\Windows-11-Compatible-Machines","9bfa70b2-a410-45d7-a8cc-a75c8e90c6f5"
"D:\source\proval-docs\static\img\Windows-11-incompatible-machines","6b52f66a-4b64-4d36-9f9f-74379510cf68"
"D:\source\proval-docs\static\img\Windows-11-Installation-Validation","f3e6e1a0-0133-4d84-b0c7-fb02c1e2fca6"
"D:\source\proval-docs\static\img\Windows-11-Installer-(Beta)","a4668ce4-9788-47a9-bb3b-1997367803ad"
"D:\source\proval-docs\static\img\Windows-Cluster-Shared-Volume-Detection","2fee5750-3a75-4256-b1b6-fcf2b81dccd6"
"D:\source\proval-docs\static\img\Windows-Cluster-Volume-Space-Audit-DV","cbd9495c-f2a7-44f1-9f84-55cfa1ac1490"
"D:\source\proval-docs\static\img\Windows-Domain-Admin-Account-Process","6270f7b1-3cf6-433f-b6e9-b1300b545896"
"D:\source\proval-docs\static\img\Windows-Domain-Admin-Process","47f6e5ab-064e-4f15-86e6-226a274b73dc"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Failure-Compatibility-Check-Error","2eff2df6-a435-433a-8664-79cdda6fdedc"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Failure-Health-Check-Error","1b9f901e-ea4e-4ed0-9b62-01d667196d48"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Failure-Installation-FailureError","998b5859-608f-4c0c-abd2-75356b272102"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Failure-Low-Drive-Space-Error","f7cf60a6-9107-4188-9993-41ed9ed243d1"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Failure-Volume-Health-Error","891dd514-bfc7-4dba-b09c-7597145bb3e2"
"D:\source\proval-docs\static\img\Windows-Feature-Pack-Update-Reboot-Pending","72a7b834-70a2-4b4f-becb-bb77fa83a28d"
"D:\source\proval-docs\static\img\Windows-Feature-Update-Attempt-Tracking-(Subscript)","fa4da03b-8c90-4acc-a080-42af8f471a1c"
"D:\source\proval-docs\static\img\Windows-Firewall---Disable","475fcc0b-08a9-4118-9436-1bbc4a0c9f2f"
"D:\source\proval-docs\static\img\Windows-Firewall---Enable","620de40a-ad15-4449-8022-4af75e319db7"
"D:\source\proval-docs\static\img\Windows-Firewall-Notifications---Disable","9b906a5c-919c-4799-85db-c43359bd6a15"
"D:\source\proval-docs\static\img\Windows-Hello-for-Business---Disable","64fb8fa3-20f6-4167-8ec1-be322b3d6c07"
"D:\source\proval-docs\static\img\Windows-Installer-Properties-DV","d2ceaf24-a522-423a-be42-f0e120ffaba8"
"D:\source\proval-docs\static\img\Windows-License-Status","7c6678ef-12c5-4e21-a2d2-9fd84a21191e"
"D:\source\proval-docs\static\img\Windows-Local-Admin-Account-Process","3ff4b4be-2bca-4ef2-80d6-8761cebaeb15"
"D:\source\proval-docs\static\img\Windows-Local-Admin-Process","f8c0fb81-16ab-4ba2-85ce-d84792a49f6b"
"D:\source\proval-docs\static\img\Windows-Patching---Quick-Audit-(Reference-Table)","bfe883fc-125c-44fc-b2d6-beb27efefd8a"
"D:\source\proval-docs\static\img\Windows-Restore-Point-Automation","7f52c871-523c-44ae-9289-814326207896"
"D:\source\proval-docs\static\img\Windows-Restore-Point-Automation---Gather-Only","7f52c871-523c-44ae-9289-814326207896"
"D:\source\proval-docs\static\img\Windows-Sessions-DV,-Globals","7d803c02-dd33-4a82-810e-02b4820ae88b"
"D:\source\proval-docs\static\img\Windows-Update-History-Audit","d0c435d0-7bfb-4d65-aff3-f3db9b5c3ab6"
"D:\source\proval-docs\static\img\Windows-Update-Notification-(Tray-Icon)---Disable","ae80d21c-908e-413f-97f1-1a4e370553ae"
"D:\source\proval-docs\static\img\Windows-Update-Orchestrator","95f64d6e-cb10-4c2c-9d40-c55941a7d7bc"
"D:\source\proval-docs\static\img\Windows-Update-Report-DV","41141ff5-ef57-4900-93d4-642b4a9d254f"
"D:\source\proval-docs\static\img\Windows-User-Profiles","34794e27-c775-4d58-953b-5f8a61132cae"
"D:\source\proval-docs\static\img\WinFeatUpgradeAttempts","58b312bd-f26c-4b05-ab92-c184520d05de"
"D:\source\proval-docs\static\img\Winget---Export-Param","f9b8a027-e797-49c6-848d-7cb667a16ce0"
"D:\source\proval-docs\static\img\Winget---Import-Param","adc83d4e-f34e-4b3c-b8c9-3975a6efb285"
"D:\source\proval-docs\static\img\Winget---InstallUpdate","d5ce6f1c-94ef-4e78-8e0a-61dd74f8d2cc"
"D:\source\proval-docs\static\img\Winget---InstallUpdate---Teams","d5ce6f1c-94ef-4e78-8e0a-61dd74f8d2cc"
"D:\source\proval-docs\static\img\Winget---Uninstall","a7948b43-d26f-4f00-a2d8-346b9d445153"
"D:\source\proval-docs\static\img\Winget---Update-All","c65fa38e-ae23-409b-85b5-c232c3b1fbfa"
"D:\source\proval-docs\static\img\Winget-App-Audit","d5ea54f9-07c9-443b-acc2-411401cfbe91"
"D:\source\proval-docs\static\img\Winget-Auto-Update","92b2ccf2-534f-46b6-b1d1-dd77dea47ba8"
"D:\source\proval-docs\static\img\Winget-Install-Application","39d1ff3c-effe-4eee-8a28-d745073c5e0f"
"D:\source\proval-docs\static\img\WinGet-Software-Management","5a44d7ca-14a4-4a51-baaf-7697be8836dc"
"D:\source\proval-docs\static\img\Winget-Uninstall-Application","70ce6b79-5bfe-4160-95d9-77622b7fce89"
"D:\source\proval-docs\static\img\Winget-Update-All-(Task-Create)","22ee8d54-e19d-4b47-9ccd-c45c259f8fb7"
"D:\source\proval-docs\static\img\Winget-Update-All-(Task-Delete)","a8ce29e2-502c-4bb8-a959-c7eb59e38808"
"D:\source\proval-docs\static\img\Winget-Upgrade-All","f4ce0265-0066-42ca-a1d5-c8897cb393f4"
"D:\source\proval-docs\static\img\Wipe-Computers---Factory-Reset","18401e53-6ea1-4d94-a715-c2fc8767383e"
"D:\source\proval-docs\static\img\Workaround---Microsoft-Support-Diagnostic-Tool-Vulnerability","af9266ed-a796-49b5-b497-944836e23b8c"
"D:\source\proval-docs\static\img\Workaround---Windows-Search-Protocol-Vulnerability","f6426cb7-b51d-4acb-a602-8fb620474a97"
"D:\source\proval-docs\static\img\Workstation-Reboot-Schedule-on-Specific-Days","0957012a-a6da-4e1b-abec-936a0a467e6a"
"D:\source\proval-docs\static\img\docs\Copilot - Enable-Disable","42e9ec1d-84df-11ef-8a0f-8600008a66b7"
"D:\source\proval-docs\static\img\docs\CW RMM - Task - Remove - PUA","5f664f90-26b9-4082-9a99-73954de0c840"
"D:\source\proval-docs\static\img\docs\CWA Solution - Copilot Disable-Uninstall & Revert","00a48929-36d7-4435-8113-deb3b05b5bc2"
"D:\source\proval-docs\static\img\docs\folder-redirection-detection","7ed018ec-c912-4c93-9b90-c74b7b383b69"
"D:\source\proval-docs\static\img\docs\Get Specific-Multiple User Audit","359dfd23-db61-4c14-99e5-16e3b723ace4"
"D:\source\proval-docs\static\img\docs\huntress-repair","7206d776-7692-434e-b77a-42e12cb7dafb"
"D:\source\proval-docs\static\img\docs\install-sonicwall-netextender","823c8e22-0b24-4cf9-9e25-4048d2973b98"
"D:\source\proval-docs\static\img\docs\Local Machine - Domian -Remove","4bd0cdb9-f90e-4ffb-b880-52e4ff1c28c1"
"D:\source\proval-docs\static\img\docs\Malicious Software Removal Tool Disable-Uninstall","89e1f1cd-9b80-4874-96c6-f1e8b067298e"
"D:\source\proval-docs\static\img\docs\Malicious Software Removal Tool Scanning","b497ecf7-c8e2-4b6a-b779-94adfd831c98"
"D:\source\proval-docs\static\img\docs\Malicious Software Removal Tool Scanning Enable","b497ecf7-c8e2-4b6a-b779-94adfd831c98"
"D:\source\proval-docs\static\img\docs\Malicious Software Removal Tool Uninstall-Disable","5b31977a-2e6d-4647-8c4b-5b1055b31ff4"
"D:\source\proval-docs\static\img\docs\MSRT Custom Fields","c6a36d73-01c8-4ef9-ace2-e9d6a4bc2363"
"D:\source\proval-docs\static\img\docs\MSRT Disable-Uninstall","21c23057-f81d-11ef-87d3-8600008a66b7"
"D:\source\proval-docs\static\img\docs\ninja-rmm-deployment","9718a5fd-535b-4faf-abe9-86d55f37e620"
"D:\source\proval-docs\static\img\docs\ninja-rmm-deployment-failure","9718a5fd-535b-4faf-abe9-86d55f37e620"
"D:\source\proval-docs\static\img\docs\ninja-rmm-deployment-success","4185cf9b-b76e-42b9-8559-08940c343e7d"
"D:\source\proval-docs\static\img\docs\Rename-Machine Custom fields","ba3c12eb-f166-4982-ab21-a2337a989614"
"D:\source\proval-docs\static\img\docs\repair-windows-update","7c19c014-844e-40b8-951e-bf3609052d92"
"D:\source\proval-docs\static\img\docs\rmm-ninja-migration-customfields","1b41da88-5b9a-436f-997b-39c8f72615ae"
"D:\source\proval-docs\static\img\docs\rmm-ninja-migration-mac","2893ba48-9686-424e-ba32-0c799c38f9fd"
"D:\source\proval-docs\static\img\docs\rmm-ninja-migration-windows","2893ba48-9686-424e-ba32-0c799c38f9fd"
"D:\source\proval-docs\static\img\docs\sonicwall-netextender-installupdate","70d9b103-f73f-4e68-a4aa-d2651e44d09a"
"D:\source\proval-docs\static\img\docs\sonicwall-netextender-update","b0ca57d2-351c-4f1d-9d98-954c1d77777e"
"D:\source\proval-docs\static\img\docs\uninstall-microsoft-office","3ebba7bf-e121-40d0-b06e-2090ebdb9780"
"D:\source\proval-docs\static\img\docs\Windows - System - Rename","cd9905c4-ec7d-45ac-818f-f56ec85357de"
"D:\source\proval-docs\static\img\docs\Windows Update - Repair","aaa3f8da-cfd3-454a-808b-d4501f9c2608"
